listing_id,building_id,apartment_number,list_price,list_date
17844,14868,5B,2390000,2017-06-16 00:00:00 -0400
17845,14868,14D,3810000,2017-06-16 00:00:00 -0400
17846,14868,18A,2750000,2017-06-16 00:00:00 -0400
17847,14868,10M,2420000,2017-06-16 00:00:00 -0400
17848,14868,5U,1855000,2017-06-16 00:00:00 -0400
17849,14868,10B,2520000,2017-06-16 00:00:00 -0400
17850,14868,17C,3075000,2017-06-16 00:00:00 -0400
17851,14868,7C,3200000,2017-06-16 00:00:00 -0400
17852,14868,4H,2050000,2017-06-16 00:00:00 -0400
17853,14868,9A,3550000,2017-06-16 00:00:00 -0400
17854,14868,15L,6495000,2017-09-07 00:00:00 -0400
17855,14868,3G,2785000,2017-02-06 00:00:00 -0500
17856,14868,6H,2110000,2017-06-16 00:00:00 -0400
17857,14868,4L,3710000,2017-06-16 00:00:00 -0400
17858,14868,5N,1260000,2017-06-16 00:00:00 -0400
17859,14868,3B,2400000,2015-09-24 00:00:00 -0400
17860,14868,14H,2660000,2017-06-16 00:00:00 -0400
17861,14868,20D,2550000,2017-06-16 00:00:00 -0400
17862,14868,5H,2090000,2017-06-16 00:00:00 -0400
17863,14868,15M,2470000,2017-06-16 00:00:00 -0400
17864,14868,3G,1850000,2017-06-16 00:00:00 -0400
17865,14868,16A,3800000,2017-06-16 00:00:00 -0400
17866,14868,5L,3625000,2017-06-16 00:00:00 -0400
17867,14868,6P,1175000,2017-06-16 00:00:00 -0400
17868,14868,3S,1130000,2017-06-16 00:00:00 -0400
17869,14868,9B,2580000,2017-06-16 00:00:00 -0400
17870,14868,5K,1600000,2017-06-16 00:00:00 -0400
17871,14868,7S,1175000,2017-06-16 00:00:00 -0400
17872,14868,4N,1225000,2017-06-16 00:00:00 -0400
17873,14868,14A,3885000,2017-06-16 00:00:00 -0400
17874,14868,3P,1100000,2017-06-16 00:00:00 -0400
17875,14868,4U,1820000,2017-06-16 00:00:00 -0400
17876,14868,7L,3975000,2017-06-16 00:00:00 -0400
17877,14868,10N,2240000,2017-06-16 00:00:00 -0400
17878,14868,3R,1075000,2017-06-16 00:00:00 -0400
17879,14868,6R,1150000,2017-06-16 00:00:00 -0400
17880,14868,6U,1910000,2017-06-16 00:00:00 -0400
17881,14868,11L,6836460,2014-01-21 00:00:00 -0500
17882,14868,8B,2916200,2014-01-06 00:00:00 -0500
17883,14868,10C,5095250,2014-01-21 00:00:00 -0500
17884,14868,12D,3832620,2015-01-14 00:00:00 -0500
17885,14868,10D,3660000,2014-07-25 00:00:00 -0400
17886,14868,9L,6410000,2014-11-17 00:00:00 -0500
17887,14868,4A,3225000,2017-06-16 00:00:00 -0400
17888,14868,3U,1999000,2017-03-28 00:00:00 -0400
17889,14868,7A,3605000,2017-06-16 00:00:00 -0400
17890,14868,9D,3610000,2014-11-14 00:00:00 -0500
17891,14868,15D,3860000,2014-11-14 00:00:00 -0500
17892,14868,19B,7985000,2016-04-26 00:00:00 -0400
17893,14868,11D,3170000,2014-01-17 00:00:00 -0500
17894,14868,5G,1940000,2014-04-30 00:00:00 -0400
17895,14868,11J,2160000,2014-03-05 00:00:00 -0500
17896,14868,11G,2270000,2014-05-06 00:00:00 -0400
17897,14868,3D,1990000,2014-04-15 00:00:00 -0400
17898,14868,9J,2030000,2014-01-23 00:00:00 -0500
17899,14868,16G,2370000,2014-01-23 00:00:00 -0500
17900,14868,14N,2480000,2014-02-19 00:00:00 -0500
17901,14868,10G,2210000,2014-05-19 00:00:00 -0400
17902,14868,12C,5298900,2014-02-05 00:00:00 -0500
17903,14868,14P,4168640,2014-02-14 00:00:00 -0500
17904,14868,4C,3040000,2015-04-17 00:00:00 -0400
17905,14868,12M,2315000,2017-06-16 00:00:00 -0400
17906,14868,7R,1350000,2017-06-16 00:00:00 -0400
17907,14868,15J,2366340,2014-09-22 00:00:00 -0400
17908,14868,5M,2210000,2014-05-16 00:00:00 -0400
17909,14868,28B,9130000,2014-11-17 00:00:00 -0500
17910,14868,20C,3140000,2014-04-22 00:00:00 -0400
17911,14868,16L,6900000,2014-02-10 00:00:00 -0500
17912,14868,20F,2210000,2014-05-19 00:00:00 -0400
17913,14868,7E,2101600,2014-01-16 00:00:00 -0500
17914,14868,7J,2010000,2014-10-13 00:00:00 -0400
17915,14868,21-22A,16250000,2017-04-17 00:00:00 -0400
17916,14868,15H,2710000,2014-03-11 00:00:00 -0400
17917,14868,25B,8150000,2016-06-24 00:00:00 -0400
17918,14868,9P,3890000,2014-01-17 00:00:00 -0500
17919,14868,14C,5300000,2014-01-17 00:00:00 -0500
17920,14868,15A,4300000,2014-01-17 00:00:00 -0500
17921,14868,14L,6924100,2015-03-31 00:00:00 -0400
17922,14868,23A,8380000,2014-01-17 00:00:00 -0500
17923,14868,19E,9100000,2016-04-07 00:00:00 -0400
17924,14868,25A,8880000,2016-05-02 00:00:00 -0400
17925,14868,24B,8530000,2016-04-01 00:00:00 -0400
17926,14868,3C,2990000,2014-01-17 00:00:00 -0500
17927,14868,5E,2395000,2016-09-25 00:00:00 -0400
17928,14868,12P,4700000,2016-06-23 00:00:00 -0400
17929,14868,8-N,6850000,2017-06-12 00:00:00 -0400
17930,14868,7-K,2295000,2017-03-07 00:00:00 -0500
17931,14868,4E,2050000,2014-01-16 00:00:00 -0500
17932,14868,4J,1820000,2014-09-25 00:00:00 -0400
17933,14868,7B,3495000,2016-04-19 00:00:00 -0400
17934,14868,26A,8830000,2014-10-13 00:00:00 -0400
17935,14868,17B,10390200,2014-01-30 00:00:00 -0500
17936,14868,8H,2350000,2017-06-16 00:00:00 -0400
17937,14868,11M,2460000,2017-06-16 00:00:00 -0400
17938,14868,11H,2540000,2014-02-04 00:00:00 -0500
17939,14868,12L,6979010,2014-01-17 00:00:00 -0500
17940,14868,8L,6470000,2014-09-16 00:00:00 -0400
17941,14868,18C,3190000,2014-01-17 00:00:00 -0500
17942,14868,6M,2250000,2017-06-16 00:00:00 -0400
17943,14868,26B,8250000,2016-11-01 00:00:00 -0400
17944,14868,10P,3940000,2017-06-16 00:00:00 -0400
17945,14868,3B,2400000,2017-06-16 00:00:00 -0400
17946,14868,4F,1900000,2017-06-16 00:00:00 -0400
17947,14868,8H,2950000,2017-04-19 00:00:00 -0400
17948,14868,3L,3610000,2017-06-16 00:00:00 -0400
17949,14868,4M,2030000,2014-01-16 00:00:00 -0500
17950,14868,5T,1250000,2014-10-02 00:00:00 -0400
17951,14868,10-B,2995000,2018-06-15 00:00:00 -0400
17952,14868,16C,5250000,2014-04-22 00:00:00 -0400
17953,14868,6F,1980000,2014-09-16 00:00:00 -0400
17954,14868,4G,1900000,2014-02-19 00:00:00 -0500
17955,14868,12P,4040000,2014-01-17 00:00:00 -0500
17956,14868,6G,1980000,2014-05-13 00:00:00 -0400
17957,14868,6J,1910000,2014-05-06 00:00:00 -0400
17958,14868,10J,2110000,2014-11-07 00:00:00 -0500
17959,14868,8M,2420000,2014-02-19 00:00:00 -0500
17960,14868,3T,1100000,2017-06-16 00:00:00 -0400
17961,14868,3N,1200000,2017-06-16 00:00:00 -0400
17962,14868,5C,3030000,2017-06-16 00:00:00 -0400
17963,14868,4S,1155000,2017-06-16 00:00:00 -0400
17964,14868,4P,1125000,2017-06-16 00:00:00 -0400
17965,14868,6A,3405000,2017-06-16 00:00:00 -0400
17966,14868,7N,1395000,2017-06-16 00:00:00 -0400
17967,14868,14B,2700000,2017-06-16 00:00:00 -0400
17968,14868,14M,2355000,2017-06-16 00:00:00 -0400
17969,14868,6J,2399000,2018-03-01 00:00:00 -0500
17970,14868,11N,2390000,2017-06-16 00:00:00 -0400
17971,14868,19D,2840000,2017-06-16 00:00:00 -0400
17972,14868,17F,2300000,2017-06-16 00:00:00 -0400
17973,14868,11P,3990000,2017-06-16 00:00:00 -0400
17974,14868,PH4A,20000000,2017-06-16 00:00:00 -0400
17975,14868,6T,1280000,2017-06-16 00:00:00 -0400
17976,14868,12N,2440000,2017-06-16 00:00:00 -0400
17977,14868,6C,3200000,2017-06-16 00:00:00 -0400
17978,14868,9H,2240000,2017-06-16 00:00:00 -0400
17979,14868,7D,2270000,2017-06-16 00:00:00 -0400
17980,14868,6S,1210000,2017-06-16 00:00:00 -0400
17981,14868,14G,2370000,2017-06-16 00:00:00 -0400
17982,14868,16J,2210000,2017-06-16 00:00:00 -0400
17983,14868,9-A,3980000,2018-04-03 00:00:00 -0400
17984,14868,3-C,3500000,2018-04-10 00:00:00 -0400
17985,14868,3A,3340000,2017-06-16 00:00:00 -0400
17986,14868,3-J,2495000,2018-06-18 00:00:00 -0400
17987,14868,4K,1680000,2017-06-16 00:00:00 -0400
17988,14868,PH5,19950000,2016-06-13 00:00:00 -0400
17989,14868,11BC,8119452,2015-09-09 00:00:00 -0400
17990,14868,6-U,2350000,2018-03-07 00:00:00 -0500
17991,14868,6N,1295000,2017-06-16 00:00:00 -0400
17992,14868,20A,2930000,2017-06-16 00:00:00 -0400
17993,14868,8A,3705000,2017-06-16 00:00:00 -0400
17994,14868,5S,1180000,2017-06-16 00:00:00 -0400
17995,14868,3H,2010000,2017-06-16 00:00:00 -0400
17996,14868,4T,1125000,2017-06-16 00:00:00 -0400
17997,14868,5A,3590000,2017-06-16 00:00:00 -0400
17998,14868,7P,1275000,2017-06-16 00:00:00 -0400
17999,14868,4B,2450000,2017-06-16 00:00:00 -0400
18000,14868,6L,3750000,2017-06-16 00:00:00 -0400
18001,14868,16H,2600000,2017-06-16 00:00:00 -0400
18002,14868,7M,2350000,2017-06-16 00:00:00 -0400
18003,14868,3M,1990000,2017-06-16 00:00:00 -0400
18004,14868,19C,3300000,2017-06-16 00:00:00 -0400
18005,14868,20E,6950000,2016-05-23 00:00:00 -0400
18006,14893,3A,7200000,2015-11-30 00:00:00 -0500
18007,14894,9K,642000,2016-07-08 00:00:00 -0400
18008,14894,6K,1095000,2015-05-26 00:00:00 -0400
18009,14894,3,1350000,2014-12-04 00:00:00 -0500
18010,14894,16H,1188888,2018-01-30 00:00:00 -0500
18011,14894,2F,595000,2015-01-05 00:00:00 -0500
18012,14894,15H,635000,2015-11-16 00:00:00 -0500
18013,14894,10D,1150000,2016-01-28 00:00:00 -0500
18014,14894,6C,475000,2014-12-08 00:00:00 -0500
18015,14894,4E,950000,2015-04-21 00:00:00 -0400
18016,14894,4E,1225000,2015-09-30 00:00:00 -0400
18017,14894,11A,1295000,2016-03-28 00:00:00 -0400
18018,14894,6B,1265000,2015-04-18 00:00:00 -0400
18019,14894,16F,705000,2016-06-27 00:00:00 -0400
18020,14894,11H,665000,2018-06-01 00:00:00 -0400
18021,14894,2A,1025000,2017-02-27 00:00:00 -0500
18022,14894,19EF,4985000,2015-09-09 00:00:00 -0400
18023,14894,4K,989000,2015-10-15 00:00:00 -0400
18024,14894,2A,499000,2016-01-12 00:00:00 -0500
18025,14894,11B,1200000,2017-01-17 00:00:00 -0500
18026,14894,19BC,3495000,2015-06-10 00:00:00 -0400
18027,14894,15G,1165000,2015-08-07 00:00:00 -0400
18028,14894,4J,1195000,2015-09-16 00:00:00 -0400
18029,14894,7G,695000,2017-10-25 00:00:00 -0400
18030,14894,19D,1195000,2015-09-09 12:42:10 -0400
18031,14894,6J,1225000,2016-02-17 00:00:00 -0500
18032,14894,14E,585000,2014-01-08 00:00:00 -0500
18033,14894,9J,950000,2017-07-27 00:00:00 -0400
18034,14894,9E,585000,2017-05-19 00:00:00 -0400
18035,14894,2H,589000,2017-09-08 00:00:00 -0400
18036,14894,4G,1100000,2017-03-20 00:00:00 -0400
18037,14894,14H,1195000,2018-04-17 00:00:00 -0400
18038,14894,16J,995000,2018-04-26 00:00:00 -0400
18039,14894,3A,1050000,2018-08-07 00:00:00 -0400
18040,14894,10D,1130000,2017-09-11 10:52:25 -0400
18041,14894,7C,625000,2017-08-28 00:00:00 -0400
18042,14894,14B/C,1495000,2017-09-13 00:00:00 -0400
18043,14894,11G,695000,2017-09-11 00:00:00 -0400
18044,14894,14-I,605000,2016-05-23 00:00:00 -0400
18045,14894,9-H,1250000,2016-08-30 00:00:00 -0400
18046,14894,7H,1250000,2017-10-05 00:00:00 -0400
18047,14894,16L,649000,2018-02-13 00:00:00 -0500
18048,14894,9B,1125000,2014-05-28 00:00:00 -0400
18049,14894,6G,610000,2018-01-10 00:00:00 -0500
18050,14894,16A,725000,2014-10-22 00:00:00 -0400
18051,14894,8H,568000,2014-09-11 16:08:17 -0400
18052,14894,7-K,1195000,2016-02-16 00:00:00 -0500
18053,14894,16D,549000,2015-09-09 13:06:11 -0400
18054,14894,6A,629000,2018-07-26 00:00:00 -0400
18055,14894,4A,599000,2017-03-02 00:00:00 -0500
18056,14894,3G,585000,2015-02-26 00:00:00 -0500
18057,14894,11H,599000,2015-03-17 18:01:25 -0400
18058,14894,6F,615000,2015-03-06 00:00:00 -0500
18059,14894,8G,575000,2016-07-11 12:10:42 -0400
18060,14894,14K,1195000,2018-03-06 00:00:00 -0500
18061,14894,11K,640000,2016-09-19 00:00:00 -0400
18062,14894,10B,1225000,2014-04-29 00:00:00 -0400
18063,14894,18BCE,5900000,2018-07-11 00:00:00 -0400
18064,14894,14L,649000,2016-08-22 00:00:00 -0400
18065,14894,7J,549000,2014-05-12 00:00:00 -0400
18066,14894,2B,595000,2014-07-08 00:00:00 -0400
18067,14894,10CD,2550000,2017-06-06 00:00:00 -0400
18068,14894,17-D,6500000,2015-01-22 00:00:00 -0500
18069,14894,15E,1495000,2014-01-21 00:00:00 -0500
18070,14894,PHA,8400000,2018-05-30 00:00:00 -0400
18071,14894,3B,595000,2014-11-13 09:11:40 -0500
18072,14894,9K,550000,2014-01-23 13:13:29 -0500
18073,14894,11C,1999000,2014-05-09 00:00:00 -0400
18074,14894,18EF,3995000,2017-06-08 00:00:00 -0400
18075,14894,PHA,9750000,2018-03-30 00:00:00 -0400
18076,14894,12C,1450000,2018-01-24 00:00:00 -0500
18077,14894,7A,999999,2018-03-05 00:00:00 -0500
18078,14894,6B,529000,2014-05-28 00:00:00 -0400
18079,14894,11K,675000,2017-05-30 00:00:00 -0400
18080,14894,2F,565000,2018-01-16 00:00:00 -0500
18081,14894,3B,540000,2014-01-13 00:00:00 -0500
18082,14894,17D,1395000,2018-06-04 00:00:00 -0400
18083,14894,4-I,649000,2017-06-12 00:00:00 -0400
18084,14894,9-E,585000,2017-05-19 00:00:00 -0400
18085,14894,5B,1100000,2015-10-29 00:00:00 -0400
18086,14894,11K,635000,2015-12-07 00:00:00 -0500
18087,14894,9I,599000,2015-11-30 00:00:00 -0500
18088,14894,2E,850000,2016-11-29 00:00:00 -0500
18089,14894,17-A,3050000,2015-10-19 00:00:00 -0400
18090,14894,5L,539000,2015-03-11 00:00:00 -0400
18091,14894,3B,1195000,2014-04-28 00:00:00 -0400
18092,14894,6A,1195000,2014-03-31 12:03:19 -0400
18093,14894,12K,940000,2014-04-23 00:00:00 -0400
18094,14894,9G,530000,2014-01-09 00:00:00 -0500
18095,14894,2L,875000,2014-01-07 00:00:00 -0500
18096,14894,5-C,585000,2016-08-11 00:00:00 -0400
18097,14894,8-C,575000,2016-07-22 00:00:00 -0400
18098,14894,14-I,589000,2016-06-17 00:00:00 -0400
18099,14894,6F,675000,2017-01-31 00:00:00 -0500
18100,14894,19A,3995000,2016-03-28 00:00:00 -0400
18101,14894,12-K,1200000,2017-03-22 00:00:00 -0400
18102,14894,14M,1250000,2017-02-06 00:00:00 -0500
18103,14894,14G,630000,2017-03-30 00:00:00 -0400
18104,14894,5C,1395000,2017-03-23 00:00:00 -0400
18105,14894,PH-B,4250000,2017-05-30 00:00:00 -0400
18106,14894,6-B,675000,2017-05-05 00:00:00 -0400
18107,14894,8IL,1650000,2017-04-17 00:00:00 -0400
18108,14894,4E,1195000,2017-07-01 00:00:00 -0400
18109,14894,9AH,1550000,2015-06-08 00:00:00 -0400
18110,14894,4J,575000,2018-02-28 00:00:00 -0500
18111,14894,12B,1425000,2018-02-08 00:00:00 -0500
18112,14894,5-C,2350000,2017-08-29 00:00:00 -0400
18113,14894,4-F,838000,2017-02-06 00:00:00 -0500
18114,14894,6I,669000,2018-03-14 00:00:00 -0400
18115,14894,3-I,1300000,2018-04-16 00:00:00 -0400
18116,14894,12G,1350000,2017-01-03 00:00:00 -0500
18117,14894,2G,849000,2018-04-12 17:24:06 -0400
18118,14894,9L,695000,2018-05-03 00:00:00 -0400
18119,14894,11F,649000,2018-02-09 00:00:00 -0500
18120,14894,3-C,425000,2014-01-16 00:00:00 -0500
18121,14894,3F,550000,2018-06-01 00:00:00 -0400
18122,14894,5H,549000,2016-02-05 00:00:00 -0500
18123,14894,18A,2850000,2018-05-02 00:00:00 -0400
18124,14894,14C,1550000,2018-06-20 00:00:00 -0400
18125,14909,10,6950000,2014-09-17 00:00:00 -0400
18126,14909,4,4000000,2015-05-18 00:00:00 -0400
18127,14915,9D,775000,2018-03-31 00:00:00 -0400
18128,14915,4D,749000,2018-01-24 00:00:00 -0500
18129,14915,2A,2495000,2014-04-29 00:00:00 -0400
18130,14915,8D,705000,2014-09-15 00:00:00 -0400
18131,14915,9B,2150000,2014-02-12 00:00:00 -0500
18132,14915,2/3C,1695000,2016-06-14 00:00:00 -0400
18133,14915,6AB,4750000,2017-05-02 00:00:00 -0400
18134,14915,7B,2195000,2016-09-06 00:00:00 -0400
18135,14915,3B,1795000,2015-09-18 00:00:00 -0400
18136,14916,2C,550000,2015-09-24 00:00:00 -0400
18137,14916,6-D,595000,2017-10-18 00:00:00 -0400
18138,14916,3F,499000,2015-06-11 00:00:00 -0400
18139,14916,2C,575000,2017-05-16 00:00:00 -0400
18140,14916,4D,500000,2014-08-25 00:00:00 -0400
18141,14916,4E,545000,2014-08-29 00:00:00 -0400
18142,14916,1-E,575000,2018-03-23 00:00:00 -0400
18143,14929,1R,850000,2015-12-22 00:00:00 -0500
18144,14929,3E,940000,2017-04-18 00:00:00 -0400
18145,14929,4R,949000,2018-03-30 00:00:00 -0400
18146,14929,5R,899000,2015-07-07 12:05:20 -0400
18147,14929,3-W,1095000,2016-01-19 00:00:00 -0500
18148,14929,5R,800000,2015-08-10 00:00:00 -0400
18149,14941,5B,689000,2014-05-12 00:00:00 -0400
18150,14943,1-B,599000,2016-07-29 00:00:00 -0400
18151,14943,16C,750000,2015-11-04 00:00:00 -0500
18152,14943,5A,1479000,2014-02-06 00:00:00 -0500
18153,14943,1D,649000,2015-04-30 00:00:00 -0400
18154,14943,PHA,6500000,2016-09-29 00:00:00 -0400
18155,14943,2D,669000,2015-09-03 00:00:00 -0400
18156,14943,9C,995000,2017-10-15 00:00:00 -0400
18157,14943,3A,1545000,2016-07-08 00:00:00 -0400
18158,14943,4CD,1850000,2014-10-09 00:00:00 -0400
18159,14943,7-C,699000,2016-02-03 00:00:00 -0500
18160,14943,15C,725000,2016-05-12 00:00:00 -0400
18161,14943,12D,799000,2018-01-18 00:00:00 -0500
18162,14943,4A,1395000,2015-10-20 00:00:00 -0400
18163,14943,5A,1650000,2017-02-15 00:00:00 -0500
18164,14943,11B,785000,2016-09-26 00:00:00 -0400
18165,14943,10C,719000,2015-02-03 14:40:36 -0500
18166,14943,12D,719000,2014-04-02 00:00:00 -0400
18167,14943,5D,700000,2016-09-09 00:00:00 -0400
18168,14943,3C,650000,2018-05-24 00:00:00 -0400
18169,14943,6A,1375000,2014-06-09 00:00:00 -0400
18170,14943,16D,895000,2014-10-02 00:00:00 -0400
18171,14943,3A,1450000,2014-02-27 00:00:00 -0500
18172,14943,10B,729000,2018-03-14 00:00:00 -0400
18173,14943,12B,850000,2018-06-05 14:47:09 -0400
18174,14946,37D,5500000,2015-12-01 00:00:00 -0500
18175,14946,37-D,4725000,2018-04-09 00:00:00 -0400
18176,14946,29A,4800000,2014-09-16 00:00:00 -0400
18177,14946,39A,5350000,2015-03-23 00:00:00 -0400
18178,14946,36C,2795000,2018-03-23 00:00:00 -0400
18179,14946,46/47C,33000000,2018-03-06 00:00:00 -0500
18180,14946,33E,4200000,2016-07-10 00:00:00 -0400
18181,14946,23B,2725000,2018-03-15 00:00:00 -0400
18182,14946,PH1,16995000,2017-09-07 00:00:00 -0400
18183,14946,35C,3150000,2016-11-09 00:00:00 -0500
18184,14946,36D1D2,4950000,2014-09-10 00:00:00 -0400
18185,14946,24-H,4350000,2017-02-07 00:00:00 -0500
18186,14946,34A,4200000,2017-11-09 00:00:00 -0500
18187,14946,32F,2470000,2017-12-13 00:00:00 -0500
18188,14946,39B,3150000,2015-03-23 00:00:00 -0400
18189,14946,34B,3800000,2014-06-17 00:00:00 -0400
18190,14946,26-B,2600000,2015-06-30 00:00:00 -0400
18191,14946,38C,3250000,2015-01-02 00:00:00 -0500
18192,14946,28B,2495000,2014-02-03 00:00:00 -0500
18193,14946,48B,2500000,2014-04-02 00:00:00 -0400
18194,14946,38B,3200000,2014-08-01 00:00:00 -0400
18195,14946,32D,5495000,2016-04-26 00:00:00 -0400
18196,14946,41-A,6988000,2015-01-16 00:00:00 -0500
18197,14946,37F,2795000,2016-01-05 00:00:00 -0500
18198,14946,48-D,4450000,2017-06-21 00:00:00 -0400
18199,14946,28F,2595000,2017-03-22 00:00:00 -0400
18200,14946,49B,3300000,2016-05-24 00:00:00 -0400
18201,14946,44C,1400000,2017-05-01 00:00:00 -0400
18202,14946,24-E,3495000,2016-11-16 00:00:00 -0500
18203,14946,45C,3295000,2017-01-09 00:00:00 -0500
18204,14946,36B,2929000,2016-09-21 00:00:00 -0400
18205,14946,26-D,4300000,2018-02-20 00:00:00 -0500
18206,14946,27B,2395000,2014-04-09 00:00:00 -0400
18207,14946,28G,3100000,2014-04-08 00:00:00 -0400
18208,14946,37D,4600000,2014-11-18 00:00:00 -0500
18209,14946,33D,5250000,2014-11-18 00:00:00 -0500
18210,14946,42DE,8500000,2018-04-25 00:00:00 -0400
18211,14946,39C,3600000,2016-03-28 00:00:00 -0400
18212,14946,24-AB,4400000,2017-01-12 00:00:00 -0500
18213,14946,27D1,1495000,2014-06-16 00:00:00 -0400
18214,14946,39C,3300000,2015-09-22 00:00:00 -0400
18215,14946,29F,2850000,2018-02-01 00:00:00 -0500
18216,14946,29D,3999000,2018-06-04 00:00:00 -0400
18217,14946,32C,2795000,2018-07-10 08:53:44 -0400
18218,14946,45G,4275000,2016-08-09 00:00:00 -0400
18219,14946,30E,3200000,2018-05-11 00:00:00 -0400
18220,14970,5-A,2895000,2016-04-11 00:00:00 -0400
18221,14970,1-D,1695000,2016-03-14 00:00:00 -0400
18222,14970,1E,2425000,2014-08-18 00:00:00 -0400
18223,14970,1C,2800000,2014-04-16 00:00:00 -0400
18224,14971,A6,525000,2018-01-03 00:00:00 -0500
18225,14971,E7,510000,2015-06-16 00:00:00 -0400
18226,14971,B3,419000,2015-12-13 00:00:00 -0500
18227,14971,B-7,450000,2015-09-08 00:00:00 -0400
18228,14971,E-5,535000,2015-06-09 00:00:00 -0400
18229,14971,A-1,335000,2017-05-12 00:00:00 -0400
18230,14971,A7,449000,2014-09-11 00:00:00 -0400
18231,14971,F8,535000,2016-02-22 00:00:00 -0500
18232,14972,5H,790000,2016-09-12 00:00:00 -0400
18233,14972,3E,800000,2015-07-20 16:01:20 -0400
18234,14972,5F,539000,2014-08-05 00:00:00 -0400
18235,14972,1G,529000,2014-11-24 00:00:00 -0500
18236,14972,1E,790000,2016-09-22 17:47:21 -0400
18237,14972,1C,1850000,2017-10-17 14:16:15 -0400
18238,14972,3F,599000,2016-05-24 00:00:00 -0400
18239,14972,4F,619000,2017-03-27 00:00:00 -0400
18240,14972,4C,819000,2017-01-23 00:00:00 -0500
18241,14972,4F,479000,2014-06-09 00:00:00 -0400
18242,14972,2G,675000,2018-03-20 00:00:00 -0400
18243,14982,6FL,1995000,2014-03-24 00:00:00 -0400
18244,14982,FL18,2375000,2017-07-27 00:00:00 -0400
18245,14982,PENTHOUSE,4595000,2018-09-04 00:00:00 -0400
18246,14982,12THFLR,1995000,2014-01-17 00:00:00 -0500
18247,14982,5,3795000,2016-03-17 00:00:00 -0400
18248,15008,5,2400000,2014-02-06 11:40:01 -0500
18249,15008,2,2495000,2016-05-25 00:00:00 -0400
18250,15009,2D,875000,2014-05-21 00:00:00 -0400
18251,15009,2-B,999000,2017-08-29 00:00:00 -0400
18252,15009,3-A,1050000,2018-01-21 00:00:00 -0500
18253,15009,4B,875000,2014-06-05 17:41:13 -0400
18254,15009,4-C,949000,2016-05-17 00:00:00 -0400
18255,15009,2-C,945000,2016-11-18 00:00:00 -0500
18256,15009,4-A,950000,2018-06-12 00:00:00 -0400
18257,15009,3D,820000,2014-03-02 00:00:00 -0500
18258,15010,4B,659000,2014-03-25 20:00:00 -0400
18259,15010,5D,475000,2014-11-21 00:00:00 -0500
18260,15010,2E,645000,2014-03-28 09:31:43 -0400
18261,15010,2-BC,1495000,2017-09-14 00:00:00 -0400
18262,15010,2F,550000,2014-10-17 00:00:00 -0400
18263,15010,3-D,600000,2015-09-23 00:00:00 -0400
18264,15010,3E,695000,2015-11-04 00:00:00 -0500
18265,15010,2G,529000,2014-03-14 00:00:00 -0400
18266,15010,2H,550000,2015-04-15 20:09:49 -0400
18267,15031,610,4350000,2015-01-30 00:00:00 -0500
18268,15031,1202,6950000,2014-11-23 00:00:00 -0500
18269,15031,1011,8995000,2014-12-17 00:00:00 -0500
18270,15031,1203,2259000,2017-12-12 00:00:00 -0500
18271,15031,808,1450000,2015-04-06 00:00:00 -0400
18272,15031,611,3500000,2017-05-01 00:00:00 -0400
18273,15031,205,3750000,2017-09-14 00:00:00 -0400
18274,15031,,15000000,2018-05-09 00:00:00 -0400
18275,15031,1102,6150000,2016-02-09 00:00:00 -0500
18276,15031,502,4950000,2016-02-19 00:00:00 -0500
18277,15031,1007,2295000,2015-01-13 00:00:00 -0500
18278,15031,301,1275000,2018-03-20 00:00:00 -0400
18279,15031,1102,6150000,2016-02-09 00:00:00 -0500
18280,15031,1408,1375000,2016-02-18 00:00:00 -0500
18281,15031,712,2750000,2016-01-20 00:00:00 -0500
18282,15031,402,5600000,2016-02-26 00:00:00 -0500
18283,15031,1008,1475000,2016-03-24 00:00:00 -0400
18284,15031,606/7,1295000,2017-08-02 00:00:00 -0400
18285,15031,714,1295000,2017-10-03 00:00:00 -0400
18286,15031,507,2295000,2017-03-16 00:00:00 -0400
18287,15031,G1,725000,2015-05-11 00:00:00 -0400
18288,15031,1607,1395000,2014-04-09 00:00:00 -0400
18289,15031,PHC,4995000,2015-10-15 00:00:00 -0400
